branch,label,uint64_seed
centres,centres/primary/subfield/1407/7/2010,6510094038766980248
centres,centres/primary/subfield/1407/7/2015,16589537533877664127
centres,centres/primary/subfield/1407/7/2020,17963541388218657186
centres,centres/primary/subfield/1408/7/2000,14531396761563643740
centres,centres/primary/subfield/1408/7/2005,4772051157952383691
centres,centres/primary/subfield/1408/7/2010,6123458775939888172
centres,centres/primary/subfield/1408/7/2015,8388772083268333238
centres,centres/primary/subfield/1408/7/2020,34801986885943447
centres,centres/primary/subfield/1502/7/2000,14987910700171986015
centres,centres/primary/subfield/1502/7/2005,3183057771477951437
centres,centres/primary/subfield/1502/7/2010,4198903531538471669
centres,centres/primary/subfield/1502/7/2015,8517435610774299738
centres,centres/primary/subfield/1502/7/2020,4486752301103316619
centres,centres/primary/subfield/1503/7/2000,17109548599899815987
centres,centres/primary/subfield/1503/7/2005,17248760983681221698
centres,centres/primary/subfield/1503/7/2010,8895893164129507881
centres,centres/primary/subfield/1503/7/2015,14983001706323576274
centres,centres/primary/subfield/1503/7/2020,7290524402698625297
centres,centres/primary/subfield/1504/7/2000,6378340195674256450
centres,centres/primary/subfield/1504/7/2005,2897855295866079311
centres,centres/primary/subfield/1504/7/2010,10294118907078273109
centres,centres/primary/subfield/1504/7/2015,4405453121560563570
centres,centres/primary/subfield/1504/7/2020,7821135316543591261
centres,centres/primary/subfield/1506/7/2000,12733003767910062028
centres,centres/primary/subfield/1506/7/2005,274300632009631063
centres,centres/primary/subfield/1506/7/2010,6501752028523967546
centres,centres/primary/subfield/1506/7/2015,15074584386817141017
centres,centres/primary/subfield/1506/7/2020,12961078306905739864
centres,centres/primary/subfield/1507/7/2000,13125130473025113401
centres,centres/primary/subfield/1507/7/2005,10582270190446349630
centres,centres/primary/subfield/1507/7/2010,3178306550716166537
centres,centres/primary/subfield/1507/7/2015,3082948540546534869
centres,centres/primary/subfield/1507/7/2020,13680425878665219615
centres,centres/primary/subfield/1508/7/2000,14572610521204007867
centres,centres/primary/subfield/1508/7/2005,17002352201535236371
centres,centres/primary/subfield/1508/7/2010,5790371243683086692
centres,centres/primary/subfield/1508/7/2015,2285353591317374388
centres,centres/primary/subfield/1508/7/2020,9720164646515597268
centres,centres/primary/subfield/1602/7/2000,13920498467349493118
centres,centres/primary/subfield/1602/7/2005,12012621756470941701
centres,centres/primary/subfield/1602/7/2010,14173103340630387382
centres,centres/primary/subfield/1602/7/2015,1496345668064174250
centres,centres/primary/subfield/1602/7/2020,6981563004582437315
centres,centres/primary/subfield/1603/7/2000,1198320746635447107
centres,centres/primary/subfield/1603/7/2005,3537557305662994097
centres,centres/primary/subfield/1603/7/2010,10563568764810940989
centres,centres/primary/subfield/1603/7/2015,15856163261514091336
centres,centres/primary/subfield/1603/7/2020,16163862057941366197
centres,centres/primary/subfield/1604/7/2000,10015307263547075869
centres,centres/primary/subfield/1604/7/2005,16045870314726985054
centres,centres/primary/subfield/1604/7/2010,14431648253887684870
centres,centres/primary/subfield/1604/7/2015,5785265912026608867
centres,centres/primary/subfield/1604/7/2020,3350996584472936386
centres,centres/primary/subfield/1605/7/2000,12477875397416627174
centres,centres/primary/subfield/1605/7/2005,18011655405318419597
centres,centres/primary/subfield/1605/7/2010,14795963464984641058
centres,centres/primary/subfield/1605/7/2015,11184942926488092812
centres,centres/primary/subfield/1605/7/2020,4135489613702665120
centres,centres/primary/subfield/1606/7/2000,7329324639423714857
centres,centres/primary/subfield/1606/7/2005,4458813145089007205
centres,centres/primary/subfield/1606/7/2010,6633508194083350011
centres,centres/primary/subfield/1606/7/2015,10578232177858374572
centres,centres/primary/subfield/1606/7/2020,17478579562187453317
centres,centres/primary/subfield/1607/7/2000,4592567437389411649
centres,centres/primary/subfield/1607/7/2005,17112425833690565210
centres,centres/primary/subfield/1607/7/2010,14560194924135964004
centres,centres/primary/subfield/1607/7/2015,7676691569533581969
centres,centres/primary/subfield/1607/7/2020,1039836820531843021
centres,centres/primary/subfield/1702/7/2000,10227520577354352280
centres,centres/primary/subfield/1702/7/2005,9959873758561973747
centres,centres/primary/subfield/1702/7/2010,12998141043354200435
centres,centres/primary/subfield/1702/7/2015,12126272550850988250
centres,centres/primary/subfield/1702/7/2020,12827195166331051296
centres,centres/primary/subfield/1703/7/2000,4791053759854979171
centres,centres/primary/subfield/1703/7/2005,4224221659434276458
centres,centres/primary/subfield/1703/7/2010,9745874404218555448
centres,centres/primary/subfield/1703/7/2015,8488608604759530358
centres,centres/primary/subfield/1703/7/2020,8243630784809428288
centres,centres/primary/subfield/1704/7/2000,14399808256735376701
centres,centres/primary/subfield/1704/7/2005,17048601291157122923
centres,centres/primary/subfield/1704/7/2010,17767925387660552235
centres,centres/primary/subfield/1704/7/2015,9768662338343183387
centres,centres/primary/subfield/1704/7/2020,5766733533352617663
centres,centres/primary/subfield/1705/7/2000,7355945970284861087
centres,centres/primary/subfield/1705/7/2005,5043288805112882665
centres,centres/primary/subfield/1705/7/2010,15868155344204068236
centres,centres/primary/subfield/1705/7/2015,16861745425107405426
centres,centres/primary/subfield/1705/7/2020,13013663835097399263
centres,centres/primary/subfield/1706/7/2000,2130523446643795150
centres,centres/primary/subfield/1706/7/2005,11371506768358118807
centres,centres/primary/subfield/1706/7/2010,15257857862723195272
centres,centres/primary/subfield/1706/7/2015,1410918652861333652
centres,centres/primary/subfield/1706/7/2020,45137051949568688
centres,centres/primary/subfield/1707/7/2000,1056168608203117519
centres,centres/primary/subfield/1707/7/2005,14744091589530805463
centres,centres/primary/subfield/1707/7/2010,9483668038989595106
centres,centres/primary/subfield/1707/7/2015,11026383951086553770
centres,centres/primary/subfield/1707/7/2020,12980423257835066170
centres,centres/primary/subfield/1708/7/2000,699359741660416545
centres,centres/primary/subfield/1708/7/2005,16279855771821103065
centres,centres/primary/subfield/1708/7/2010,4730523150145344442
centres,centres/primary/subfield/1708/7/2015,7897842194103609878
centres,centres/primary/subfield/1708/7/2020,1229218352268003347
centres,centres/primary/subfield/1709/7/2000,13756408212897603350
centres,centres/primary/subfield/1709/7/2005,53606262845307989
centres,centres/primary/subfield/1709/7/2010,11520400590154378806
centres,centres/primary/subfield/1709/7/2015,15762202805590393203
centres,centres/primary/subfield/1709/7/2020,16739197270775054166
centres,centres/primary/subfield/1710/7/2000,3652034559016373742
centres,centres/primary/subfield/1710/7/2005,6460865683690839276
centres,centres/primary/subfield/1710/7/2010,5726181203711202027
centres,centres/primary/subfield/1710/7/2015,15214065032210059630
centres,centres/primary/subfield/1710/7/2020,10012341334496478490
centres,centres/primary/subfield/1711/7/2000,18005038896016421344
centres,centres/primary/subfield/1711/7/2005,4286989577773141793
centres,centres/primary/subfield/1711/7/2010,8281002237128732248
centres,centres/primary/subfield/1711/7/2015,8946503361621153985
centres,centres/primary/subfield/1711/7/2020,1346020858717193405
centres,centres/primary/subfield/1712/7/2000,6743273897733965347
centres,centres/primary/subfield/1712/7/2005,10772803647551439955
centres,centres/primary/subfield/1712/7/2010,16909195180190380192
centres,centres/primary/subfield/1712/7/2015,2862656491619644567
centres,centres/primary/subfield/1712/7/2020,9480639853464168520
centres,centres/primary/subfield/1800/7/2000,4263502984913577179
centres,centres/primary/subfield/1800/7/2005,7470959136771748447
centres,centres/primary/subfield/1800/7/2010,7151617540550802140
centres,centres/primary/subfield/1800/7/2015,17647237068731840605
centres,centres/primary/subfield/1800/7/2020,13019306577296503124
centres,centres/primary/subfield/1802/7/2000,11603469779524587513
centres,centres/primary/subfield/1802/7/2005,6042911283661672454
centres,centres/primary/subfield/1802/7/2010,9889866066661044832
centres,centres/primary/subfield/1802/7/2015,7973707737944034038
centres,centres/primary/subfield/1802/7/2020,15120538988531662338
centres,centres/primary/subfield/1803/7/2000,6498783059621661119
centres,centres/primary/subfield/1803/7/2005,11193326134280853990
centres,centres/primary/subfield/1803/7/2010,5694702496641515679
centres,centres/primary/subfield/1803/7/2015,7305322243716529521
centres,centres/primary/subfield/1803/7/2020,12971499188182625809
centres,centres/primary/subfield/1804/7/2000,11022024893088685786
centres,centres/primary/subfield/1804/7/2005,11716761173667431883
centres,centres/primary/subfield/1804/7/2010,16413685438238262555
centres,centres/primary/subfield/1804/7/2015,7497274907779955692
centres,centres/primary/subfield/1804/7/2020,17150573486202773706
centres,centres/primary/subfield/1902/7/2000,15662231266941449330
centres,centres/primary/subfield/1902/7/2005,12660528523956242388
centres,centres/primary/subfield/1902/7/2010,2390827273494263832
centres,centres/primary/subfield/1902/7/2015,10546796659915476804
centres,centres/primary/subfield/1902/7/2020,4481211553267473523
centres,centres/primary/subfield/1904/7/2000,10383748626344741335
centres,centres/primary/subfield/1904/7/2005,16194322728649218804
centres,centres/primary/subfield/1904/7/2010,8598852288719943006
centres,centres/primary/subfield/1904/7/2015,1722245778714494421
centres,centres/primary/subfield/1904/7/2020,17841642079791101292
centres,centres/primary/subfield/1906/7/2000,4715741818649982477
centres,centres/primary/subfield/1906/7/2005,6130176572197815025
centres,centres/primary/subfield/1906/7/2010,6283470819553285321
centres,centres/primary/subfield/1906/7/2015,16276364979813384692
centres,centres/primary/subfield/1906/7/2020,15413267166069081523
centres,centres/primary/subfield/1907/7/2000,10759073194155007870
centres,centres/primary/subfield/1907/7/2005,9632263938979467351
centres,centres/primary/subfield/1907/7/2010,9070087527599646331
centres,centres/primary/subfield/1907/7/2015,10852110218561654896
centres,centres/primary/subfield/1907/7/2020,5884575419579816099
centres,centres/primary/subfield/1908/7/2000,627166956081348108
centres,centres/primary/subfield/1908/7/2005,495270689118977643
centres,centres/primary/subfield/1908/7/2010,8392485827552934449
centres,centres/primary/subfield/1908/7/2015,15169733725685788766
centres,centres/primary/subfield/1908/7/2020,3870045244304642452
centres,centres/primary/subfield/1910/7/2000,2524964976159569372
centres,centres/primary/subfield/1910/7/2005,15980306986489945834
centres,centres/primary/subfield/1910/7/2010,12739099712392222231
centres,centres/primary/subfield/1910/7/2015,4635097312277523468
centres,centres/primary/subfield/1910/7/2020,7294865656686889250
centres,centres/primary/subfield/1911/7/2000,12212157779773314964
centres,centres/primary/subfield/1911/7/2005,13732625283623552091
centres,centres/primary/subfield/1911/7/2010,3028246081364379266
centres,centres/primary/subfield/1911/7/2015,3942973149434214350
centres,centres/primary/subfield/1911/7/2020,12031442990178412544
centres,centres/primary/subfield/2000/7/2000,4757221075657451237
centres,centres/primary/subfield/2000/7/2005,8924712535822473499
centres,centres/primary/subfield/2000/7/2010,12343635451203326775
centres,centres/primary/subfield/2000/7/2015,1577368472993881494
centres,centres/primary/subfield/2000/7/2020,136668851416373062
centres,centres/primary/subfield/2002/7/2000,8340455404965144177
centres,centres/primary/subfield/2002/7/2005,910634770234015304
centres,centres/primary/subfield/2002/7/2010,7980405378224281003
centres,centres/primary/subfield/2002/7/2015,8866040098570140531
centres,centres/primary/subfield/2002/7/2020,7905399113553452034
centres,centres/primary/subfield/2003/7/2000,12349307539058735391
centres,centres/primary/subfield/2003/7/2005,8439518983099821101
centres,centres/primary/subfield/2003/7/2010,113266896629898478
centres,centres/primary/subfield/2003/7/2015,10292242447066936624
centres,centres/primary/subfield/2003/7/2020,11230460806476608965
centres,centres/primary/subfield/2100/7/2000,4388795912848433706
centres,centres/primary/subfield/2100/7/2005,6830002562648786593
